,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt
428,429,3/4/2012,1,1,3,0,0,0,1,0.325833,0.403333,0.334571,710,2713,3423
429,430,3/5/2012,1,1,3,0,1,1,1,0.243333,0.50625,0.228858,203,3130,3333
430,431,3/6/2012,1,1,3,0,2,1,1,0.258333,0.456667,0.200875,221,3735,3956
431,432,3/7/2012,1,1,3,0,3,1,1,0.404167,0.513333,0.345779,432,4484,4916
432,433,3/8/2012,1,1,3,0,4,1,1,0.5275,0.5675,0.441563,486,4896,5382
433,434,3/9/2012,1,1,3,0,5,1,2,0.410833,0.407083,0.4148,447,4122,4569
434,435,3/10/2012,1,1,3,0,6,0,1,0.2875,0.35041700000000003,0.22575,968,3150,4118
435,436,3/11/2012,1,1,3,0,0,0,1,0.361739,0.47695699999999996,0.22258699999999998,1658,3253,4911
436,437,3/12/2012,1,1,3,0,1,1,1,0.466667,0.489167,0.207713,838,4460,5298
437,438,3/13/2012,1,1,3,0,2,1,1,0.565,0.6175,0.23695,762,5085,5847
438,439,3/14/2012,1,1,3,0,3,1,1,0.5725,0.507083,0.11506199999999998,997,5315,6312
439,440,3/15/2012,1,1,3,0,4,1,1,0.5575,0.579583,0.149883,1005,5187,6192
440,441,3/16/2012,1,1,3,0,5,1,2,0.43583299999999997,0.842083,0.113192,548,3830,4378
441,442,3/17/2012,1,1,3,0,6,0,2,0.514167,0.755833,0.110704,3155,4681,7836
442,443,3/18/2012,1,1,3,0,0,0,2,0.4725,0.81,0.126883,2207,3685,5892
443,444,3/19/2012,1,1,3,0,1,1,1,0.545,0.72875,0.16231700000000002,982,5171,6153
444,445,3/20/2012,1,1,3,0,2,1,1,0.560833,0.807917,0.121271,1051,5042,6093
445,446,3/21/2012,2,1,3,0,3,1,2,0.531667,0.82125,0.08955830000000001,1122,5108,6230
446,447,3/22/2012,2,1,3,0,4,1,1,0.554167,0.83125,0.11756199999999999,1334,5537,6871
447,448,3/23/2012,2,1,3,0,5,1,2,0.601667,0.694167,0.1163,2469,5893,8362
448,449,3/24/2012,2,1,3,0,6,0,2,0.5025,0.885417,0.19278299999999998,1033,2339,3372
449,450,3/25/2012,2,1,3,0,0,0,2,0.4375,0.880833,0.220775,1532,3464,4996
450,451,3/26/2012,2,1,3,0,1,1,1,0.445833,0.477917,0.386821,795,4763,5558
451,452,3/27/2012,2,1,3,0,2,1,1,0.323333,0.29,0.187192,531,4571,5102
452,453,3/28/2012,2,1,3,0,3,1,1,0.484167,0.48125,0.291671,674,5024,5698
453,454,3/29/2012,2,1,3,0,4,1,1,0.494167,0.43916700000000003,0.31965,834,5299,6133
454,455,3/30/2012,2,1,3,0,5,1,2,0.37,0.580833,0.138067,796,4663,5459
455,456,3/31/2012,2,1,3,0,6,0,2,0.424167,0.738333,0.25061700000000003,2301,3934,6235
456,457,4/1/2012,2,1,4,0,0,0,2,0.425833,0.67625,0.172267,2347,3694,6041
457,458,4/2/2012,2,1,4,0,1,1,1,0.433913,0.5043479999999999,0.312139,1208,4728,5936
458,459,4/3/2012,2,1,4,0,2,1,1,0.466667,0.396667,0.100133,1348,5424,6772
459,460,4/4/2012,2,1,4,0,3,1,1,0.541667,0.469583,0.180975,1058,5378,6436
460,461,4/5/2012,2,1,4,0,4,1,1,0.435,0.374167,0.219529,1192,5265,6457
461,462,4/6/2012,2,1,4,0,5,1,1,0.403333,0.377083,0.300388,1807,4653,6460
462,463,4/7/2012,2,1,4,0,6,0,1,0.4375,0.25416700000000003,0.274871,3252,3605,6857
463,464,4/8/2012,2,1,4,0,0,0,1,0.5,0.275833,0.232596,2230,2939,5169
464,465,4/9/2012,2,1,4,0,1,1,1,0.489167,0.3175,0.358196,905,4680,5585
465,466,4/10/2012,2,1,4,0,2,1,1,0.446667,0.435,0.249375,819,5099,5918
466,467,4/11/2012,2,1,4,0,3,1,1,0.348696,0.46956499999999995,0.295274,482,4380,4862
467,468,4/12/2012,2,1,4,0,4,1,1,0.3975,0.46625,0.290429,663,4746,5409
468,469,4/13/2012,2,1,4,0,5,1,1,0.4425,0.408333,0.155471,1252,5146,6398
469,470,4/14/2012,2,1,4,0,6,0,1,0.495,0.5029170000000001,0.190917,2795,4665,7460
470,471,4/15/2012,2,1,4,0,0,0,1,0.606667,0.507917,0.225129,2846,4286,7132
471,472,4/16/2012,2,1,4,1,1,0,1,0.664167,0.561667,0.284829,1198,5172,6370
472,473,4/17/2012,2,1,4,0,2,1,1,0.608333,0.390417,0.273629,989,5702,6691
473,474,4/18/2012,2,1,4,0,3,1,2,0.463333,0.569167,0.16791199999999998,347,4020,4367
474,475,4/19/2012,2,1,4,0,4,1,1,0.49833299999999997,0.6125,0.0659292,846,5719,6565
475,476,4/20/2012,2,1,4,0,5,1,1,0.526667,0.694583,0.149871,1340,5950,7290
476,477,4/21/2012,2,1,4,0,6,0,1,0.57,0.682917,0.283587,2541,4083,6624
477,478,4/22/2012,2,1,4,0,0,0,3,0.396667,0.835417,0.344546,120,907,1027
478,479,4/23/2012,2,1,4,0,1,1,2,0.321667,0.766667,0.303496,195,3019,3214
479,480,4/24/2012,2,1,4,0,2,1,1,0.413333,0.454167,0.249383,518,5115,5633
480,481,4/25/2012,2,1,4,0,3,1,1,0.476667,0.427917,0.11879200000000001,655,5541,6196
481,482,4/26/2012,2,1,4,0,4,1,2,0.49833299999999997,0.756667,0.176625,475,4551,5026
482,483,4/27/2012,2,1,4,0,5,1,1,0.4575,0.400833,0.34763299999999997,1014,5219,6233
483,484,4/28/2012,2,1,4,0,6,0,2,0.37666700000000003,0.489583,0.129975,1120,3100,4220
484,485,4/29/2012,2,1,4,0,0,0,1,0.458333,0.587083,0.116908,2229,4075,6304
485,486,4/30/2012,2,1,4,0,1,1,2,0.464167,0.57,0.171638,665,4907,5572
486,487,5/1/2012,2,1,5,0,2,1,2,0.613333,0.659583,0.156096,653,5087,5740
487,488,5/2/2012,2,1,5,0,3,1,1,0.564167,0.797083,0.138058,667,5502,6169
488,489,5/3/2012,2,1,5,0,4,1,2,0.56,0.768333,0.133696,764,5657,6421
489,490,5/4/2012,2,1,5,0,5,1,1,0.6275,0.735417,0.162938,1069,5227,6296
490,491,5/5/2012,2,1,5,0,6,0,2,0.621667,0.756667,0.15299200000000002,2496,4387,6883
491,492,5/6/2012,2,1,5,0,0,0,2,0.5625,0.74,0.14987899999999998,2135,4224,6359
492,493,5/7/2012,2,1,5,0,1,1,2,0.5375,0.664167,0.230721,1008,5265,6273
493,494,5/8/2012,2,1,5,0,2,1,2,0.581667,0.685833,0.296029,738,4990,5728
494,495,5/9/2012,2,1,5,0,3,1,2,0.575,0.744167,0.216412,620,4097,4717
495,496,5/10/2012,2,1,5,0,4,1,1,0.505833,0.552083,0.31406300000000004,1026,5546,6572
496,497,5/11/2012,2,1,5,0,5,1,1,0.533333,0.360417,0.23693699999999998,1319,5711,7030
497,498,5/12/2012,2,1,5,0,6,0,1,0.564167,0.480417,0.12313299999999999,2622,4807,7429
498,499,5/13/2012,2,1,5,0,0,0,1,0.6125,0.57625,0.225117,2172,3946,6118
499,500,5/14/2012,2,1,5,0,1,1,2,0.573333,0.789583,0.21269200000000002,342,2501,2843
500,501,5/15/2012,2,1,5,0,2,1,2,0.611667,0.794583,0.147392,625,4490,5115
501,502,5/16/2012,2,1,5,0,3,1,1,0.636667,0.697917,0.122512,991,6433,7424
502,503,5/17/2012,2,1,5,0,4,1,1,0.593333,0.52,0.229475,1242,6142,7384
503,504,5/18/2012,2,1,5,0,5,1,1,0.564167,0.523333,0.136817,1521,6118,7639
504,505,5/19/2012,2,1,5,0,6,0,1,0.6,0.45625,0.083975,3410,4884,8294
505,506,5/20/2012,2,1,5,0,0,0,1,0.620833,0.530417,0.254367,2704,4425,7129
506,507,5/21/2012,2,1,5,0,1,1,2,0.598333,0.81125,0.233204,630,3729,4359
507,508,5/22/2012,2,1,5,0,2,1,2,0.615,0.765833,0.11816700000000001,819,5254,6073
508,509,5/23/2012,2,1,5,0,3,1,2,0.621667,0.774583,0.102,766,4494,5260
509,510,5/24/2012,2,1,5,0,4,1,1,0.655,0.716667,0.172896,1059,5711,6770
510,511,5/25/2012,2,1,5,0,5,1,1,0.68,0.7470829999999999,0.14055,1417,5317,6734
511,512,5/26/2012,2,1,5,0,6,0,1,0.6925,0.7325,0.198992,2855,3681,6536
512,513,5/27/2012,2,1,5,0,0,0,1,0.69,0.697083,0.215171,3283,3308,6591
513,514,5/28/2012,2,1,5,1,1,0,1,0.7125,0.67625,0.196521,2557,3486,6043
514,515,5/29/2012,2,1,5,0,2,1,1,0.7225,0.6845829999999999,0.2954,880,4863,5743
515,516,5/30/2012,2,1,5,0,3,1,2,0.656667,0.67,0.134329,745,6110,6855
516,517,5/31/2012,2,1,5,0,4,1,1,0.68,0.492917,0.195279,1100,6238,7338
517,518,6/1/2012,2,1,6,0,5,1,2,0.654167,0.755417,0.23756300000000002,533,3594,4127
518,519,6/2/2012,2,1,6,0,6,0,1,0.583333,0.549167,0.18656199999999998,2795,5325,8120
519,520,6/3/2012,2,1,6,0,0,0,1,0.6025,0.49333299999999997,0.184087,2494,5147,7641
520,521,6/4/2012,2,1,6,0,1,1,1,0.5975,0.487083,0.284833,1071,5927,6998
521,522,6/5/2012,2,1,6,0,2,1,2,0.540833,0.613333,0.209575,968,6033,7001
522,523,6/6/2012,2,1,6,0,3,1,1,0.554167,0.61125,0.077125,1027,6028,7055
523,524,6/7/2012,2,1,6,0,4,1,1,0.6025,0.567083,0.15735,1038,6456,7494
524,525,6/8/2012,2,1,6,0,5,1,1,0.649167,0.467917,0.17538299999999998,1488,6248,7736
525,526,6/9/2012,2,1,6,0,6,0,1,0.710833,0.437083,0.144287,2708,4790,7498
526,527,6/10/2012,2,1,6,0,0,0,1,0.726667,0.538333,0.133721,2224,4374,6598
527,528,6/11/2012,2,1,6,0,1,1,2,0.720833,0.587917,0.207713,1017,5647,6664
528,529,6/12/2012,2,1,6,0,2,1,2,0.6533329999999999,0.833333,0.21454600000000001,477,4495,4972
529,530,6/13/2012,2,1,6,0,3,1,1,0.655833,0.582083,0.343279,1173,6248,7421
530,531,6/14/2012,2,1,6,0,4,1,1,0.648333,0.569583,0.253733,1180,6183,7363
531,532,6/15/2012,2,1,6,0,5,1,1,0.639167,0.589583,0.176617,1563,6102,7665
532,533,6/16/2012,2,1,6,0,6,0,1,0.631667,0.504167,0.166667,2963,4739,7702
533,534,6/17/2012,2,1,6,0,0,0,1,0.5925,0.59875,0.144904,2634,4344,6978
534,535,6/18/2012,2,1,6,0,1,1,2,0.568333,0.777917,0.174746,653,4446,5099
535,536,6/19/2012,2,1,6,0,2,1,1,0.688333,0.69,0.148017,968,5857,6825
536,537,6/20/2012,2,1,6,0,3,1,1,0.7825,0.592083,0.11381199999999998,872,5339,6211
537,538,6/21/2012,3,1,6,0,4,1,1,0.805833,0.567917,0.11878699999999999,778,5127,5905
538,539,6/22/2012,3,1,6,0,5,1,1,0.7775,0.57375,0.182842,964,4859,5823
539,540,6/23/2012,3,1,6,0,6,0,1,0.731667,0.534583,0.179721,2657,4801,7458
540,541,6/24/2012,3,1,6,0,0,0,1,0.743333,0.479167,0.145525,2551,4340,6891
541,542,6/25/2012,3,1,6,0,1,1,1,0.7158329999999999,0.504167,0.300383,1139,5640,6779
542,543,6/26/2012,3,1,6,0,2,1,1,0.630833,0.37333299999999997,0.347642,1077,6365,7442
543,544,6/27/2012,3,1,6,0,3,1,1,0.6975,0.36,0.271775,1077,6258,7335
544,545,6/28/2012,3,1,6,0,4,1,1,0.749167,0.4225,0.17165,921,5958,6879
545,546,6/29/2012,3,1,6,0,5,1,1,0.834167,0.48875,0.165417,829,4634,5463
546,547,6/30/2012,3,1,6,0,6,0,1,0.765,0.60125,0.161071,1455,4232,5687
547,548,7/1/2012,3,1,7,0,0,0,1,0.815833,0.51875,0.16852899999999998,1421,4110,5531
548,549,7/2/2012,3,1,7,0,1,1,1,0.781667,0.447083,0.195267,904,5323,6227
549,550,7/3/2012,3,1,7,0,2,1,1,0.780833,0.492083,0.126237,1052,5608,6660
550,551,7/4/2012,3,1,7,1,3,0,1,0.789167,0.53875,0.13495,2562,4841,7403
551,552,7/5/2012,3,1,7,0,4,1,1,0.8275,0.457917,0.194029,1405,4836,6241
552,553,7/6/2012,3,1,7,0,5,1,1,0.828333,0.450833,0.146142,1366,4841,6207
553,554,7/7/2012,3,1,7,0,6,0,1,0.861667,0.492083,0.163554,1448,3392,4840
554,555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.57375,0.125629,1203,3469,4672
555,556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.683333,0.180975,998,5571,6569
556,557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.6675,0.15173699999999998,954,5336,6290
557,558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.633333,0.15173299999999998,975,6289,7264
558,559,7/12/2012,3,1,7,0,4,1,1,0.7158329999999999,0.529583,0.146775,1032,6414,7446
559,560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.485833,0.08085,1511,5988,7499
560,561,7/14/2012,3,1,7,0,6,0,2,0.703333,0.699167,0.143679,2355,4614,6969
561,562,7/15/2012,3,1,7,0,0,0,1,0.745833,0.717917,0.166667,1920,4111,6031
562,563,7/16/2012,3,1,7,0,1,1,1,0.763333,0.645,0.164187,1088,5742,6830
563,564,7/17/2012,3,1,7,0,2,1,1,0.818333,0.505833,0.114429,921,5865,6786
564,565,7/18/2012,3,1,7,0,3,1,1,0.793333,0.577083,0.137442,799,4914,5713
565,566,7/19/2012,3,1,7,0,4,1,1,0.77,0.600417,0.165429,888,5703,6591
566,567,7/20/2012,3,1,7,0,5,1,2,0.665833,0.844167,0.208967,747,5123,5870
567,568,7/21/2012,3,1,7,0,6,0,3,0.595833,0.865417,0.2133,1264,3195,4459
568,569,7/22/2012,3,1,7,0,0,0,2,0.6675,0.7625,0.09392080000000001,2544,4866,7410
569,570,7/23/2012,3,1,7,0,1,1,1,0.741667,0.694167,0.138683,1135,5831,6966
570,571,7/24/2012,3,1,7,0,2,1,1,0.750833,0.655,0.211454,1140,6452,7592
571,572,7/25/2012,3,1,7,0,3,1,1,0.724167,0.45,0.1648,1383,6790,8173
572,573,7/26/2012,3,1,7,0,4,1,1,0.776667,0.5966670000000001,0.28481300000000004,1036,5825,6861
573,574,7/27/2012,3,1,7,0,5,1,1,0.781667,0.594583,0.15299200000000002,1259,5645,6904
574,575,7/28/2012,3,1,7,0,6,0,1,0.755833,0.613333,0.15735,2234,4451,6685
575,576,7/29/2012,3,1,7,0,0,0,1,0.7216670000000001,0.62375,0.170396,2153,4444,6597
576,577,7/30/2012,3,1,7,0,1,1,1,0.730833,0.66875,0.153617,1040,6065,7105
577,578,7/31/2012,3,1,7,0,2,1,1,0.713333,0.704167,0.165425,968,6248,7216
578,579,8/1/2012,3,1,8,0,3,1,1,0.7175,0.6775,0.141179,1074,6506,7580
579,580,8/2/2012,3,1,8,0,4,1,1,0.7525,0.659583,0.129354,983,6278,7261
580,581,8/3/2012,3,1,8,0,5,1,2,0.765833,0.6425,0.215792,1328,5847,7175
581,582,8/4/2012,3,1,8,0,6,0,1,0.793333,0.613333,0.257458,2345,4479,6824
582,583,8/5/2012,3,1,8,0,0,0,1,0.769167,0.6525,0.290421,1707,3757,5464
583,584,8/6/2012,3,1,8,0,1,1,2,0.7525,0.654167,0.129354,1233,5780,7013
584,585,8/7/2012,3,1,8,0,2,1,2,0.735833,0.70375,0.116908,1278,5995,7273
585,586,8/8/2012,3,1,8,0,3,1,2,0.75,0.672917,0.1107,1263,6271,7534
586,587,8/9/2012,3,1,8,0,4,1,1,0.755833,0.620417,0.1561,1196,6090,7286
587,588,8/10/2012,3,1,8,0,5,1,2,0.7158329999999999,0.7158329999999999,0.238813,1065,4721,5786
588,589,8/11/2012,3,1,8,0,6,0,2,0.6925,0.732917,0.206479,2247,4052,6299
589,590,8/12/2012,3,1,8,0,0,0,1,0.700833,0.530417,0.122512,2182,4362,6544
590,591,8/13/2012,3,1,8,0,1,1,1,0.720833,0.545417,0.136212,1207,5676,6883
591,592,8/14/2012,3,1,8,0,2,1,1,0.726667,0.686667,0.169158,1128,5656,6784
592,593,8/15/2012,3,1,8,0,3,1,1,0.706667,0.619583,0.169771,1198,6149,7347
593,594,8/16/2012,3,1,8,0,4,1,1,0.719167,0.519167,0.141796,1338,6267,7605
594,595,8/17/2012,3,1,8,0,5,1,1,0.723333,0.570833,0.231354,1483,5665,7148
595,596,8/18/2012,3,1,8,0,6,0,1,0.678333,0.603333,0.177867,2827,5038,7865
596,597,8/19/2012,3,1,8,0,0,0,2,0.635833,0.711667,0.08645,1208,3341,4549
597,598,8/20/2012,3,1,8,0,1,1,2,0.635833,0.734167,0.12997899999999998,1026,5504,6530
598,599,8/21/2012,3,1,8,0,2,1,1,0.649167,0.67375,0.07277080000000001,1081,5925,7006
599,600,8/22/2012,3,1,8,0,3,1,1,0.6675,0.677083,0.0702833,1094,6281,7375
600,601,8/23/2012,3,1,8,0,4,1,1,0.695833,0.635833,0.08459580000000001,1363,6402,7765
601,602,8/24/2012,3,1,8,0,5,1,2,0.7025,0.615,0.07214580000000001,1325,6257,7582
602,603,8/25/2012,3,1,8,0,6,0,2,0.661667,0.712917,0.244408,1829,4224,6053
603,604,8/26/2012,3,1,8,0,0,0,2,0.6533329999999999,0.845833,0.228858,1483,3772,5255
604,605,8/27/2012,3,1,8,0,1,1,1,0.703333,0.730417,0.128733,989,5928,6917
605,606,8/28/2012,3,1,8,0,2,1,1,0.728333,0.62,0.190925,935,6105,7040
606,607,8/29/2012,3,1,8,0,3,1,1,0.685,0.552083,0.112562,1177,6520,7697
607,608,8/30/2012,3,1,8,0,4,1,1,0.706667,0.590417,0.0771167,1172,6541,7713
608,609,8/31/2012,3,1,8,0,5,1,1,0.764167,0.5875,0.168533,1433,5917,7350
609,610,9/1/2012,3,1,9,0,6,0,2,0.753333,0.638333,0.113187,2352,3788,6140
610,611,9/2/2012,3,1,9,0,0,0,2,0.696667,0.815,0.06407080000000001,2613,3197,5810
611,612,9/3/2012,3,1,9,1,1,0,1,0.7075,0.790833,0.151121,1965,4069,6034
612,613,9/4/2012,3,1,9,0,2,1,1,0.725833,0.755,0.236321,867,5997,6864
613,614,9/5/2012,3,1,9,0,3,1,1,0.736667,0.74125,0.187808,832,6280,7112
614,615,9/6/2012,3,1,9,0,4,1,2,0.696667,0.810417,0.142421,611,5592,6203
615,616,9/7/2012,3,1,9,0,5,1,1,0.703333,0.73625,0.171646,1045,6459,7504
616,617,9/8/2012,3,1,9,0,6,0,2,0.6591670000000001,0.799167,0.281104,1557,4419,5976
617,618,9/9/2012,3,1,9,0,0,0,1,0.61,0.5475,0.224496,2570,5657,8227
618,619,9/10/2012,3,1,9,0,1,1,1,0.583333,0.50375,0.258713,1118,6407,7525
619,620,9/11/2012,3,1,9,0,2,1,1,0.5775,0.52,0.09205419999999999,1070,6697,7767
620,621,9/12/2012,3,1,9,0,3,1,1,0.599167,0.577083,0.131846,1050,6820,7870
621,622,9/13/2012,3,1,9,0,4,1,1,0.6125,0.637083,0.08272080000000001,1054,6750,7804
622,623,9/14/2012,3,1,9,0,5,1,1,0.633333,0.6725,0.10386300000000001,1379,6630,8009
623,624,9/15/2012,3,1,9,0,6,0,1,0.608333,0.501667,0.247521,3160,5554,8714
624,625,9/16/2012,3,1,9,0,0,0,1,0.58,0.57,0.09018330000000001,2166,5167,7333
625,626,9/17/2012,3,1,9,0,1,1,2,0.580833,0.734583,0.15174200000000002,1022,5847,6869
626,627,9/18/2012,3,1,9,0,2,1,2,0.623333,0.8725,0.357587,371,3702,4073
627,628,9/19/2012,3,1,9,0,3,1,1,0.5525,0.536667,0.215175,788,6803,7591
628,629,9/20/2012,3,1,9,0,4,1,1,0.546667,0.618333,0.11816700000000001,939,6781,7720
629,630,9/21/2012,3,1,9,0,5,1,1,0.599167,0.66875,0.154229,1250,6917,8167
630,631,9/22/2012,3,1,9,0,6,0,1,0.65,0.646667,0.283583,2512,5883,8395
631,632,9/23/2012,4,1,9,0,0,0,1,0.529167,0.46708299999999997,0.22325799999999998,2454,5453,7907
632,633,9/24/2012,4,1,9,0,1,1,1,0.514167,0.492917,0.142404,1001,6435,7436
633,634,9/25/2012,4,1,9,0,2,1,1,0.55,0.57,0.236321,845,6693,7538
634,635,9/26/2012,4,1,9,0,3,1,1,0.635,0.630833,0.2444,787,6946,7733
635,636,9/27/2012,4,1,9,0,4,1,2,0.65,0.690833,0.13434200000000002,751,6642,7393
636,637,9/28/2012,4,1,9,0,5,1,2,0.619167,0.69,0.164179,1045,6370,7415
637,638,9/29/2012,4,1,9,0,6,0,1,0.5425,0.542917,0.227604,2589,5966,8555
638,639,9/30/2012,4,1,9,0,0,0,1,0.526667,0.583333,0.134958,2015,4874,6889
639,640,10/1/2012,4,1,10,0,1,1,2,0.520833,0.649167,0.09080419999999999,763,6015,6778
640,641,10/2/2012,4,1,10,0,2,1,3,0.5908329999999999,0.871667,0.104475,315,4324,4639
641,642,10/3/2012,4,1,10,0,3,1,2,0.6575,0.79375,0.0665458,728,6844,7572
642,643,10/4/2012,4,1,10,0,4,1,2,0.6575,0.722917,0.117546,891,6437,7328
643,644,10/5/2012,4,1,10,0,5,1,1,0.615,0.6275,0.10635,1516,6640,8156
644,645,10/6/2012,4,1,10,0,6,0,1,0.554167,0.664167,0.268025,3031,4934,7965
645,646,10/7/2012,4,1,10,0,0,0,2,0.415833,0.708333,0.14116199999999998,781,2729,3510
646,647,10/8/2012,4,1,10,1,1,0,2,0.383333,0.709583,0.189679,874,4604,5478
647,648,10/9/2012,4,1,10,0,2,1,2,0.446667,0.761667,0.1903,601,5791,6392
648,649,10/10/2012,4,1,10,0,3,1,1,0.514167,0.630833,0.18782100000000002,780,6911,7691
649,650,10/11/2012,4,1,10,0,4,1,1,0.435,0.463333,0.181596,834,6736,7570
650,651,10/12/2012,4,1,10,0,5,1,1,0.4375,0.539167,0.235092,1060,6222,7282
651,652,10/13/2012,4,1,10,0,6,0,1,0.393333,0.494583,0.146142,2252,4857,7109
652,653,10/14/2012,4,1,10,0,0,0,1,0.521667,0.640417,0.27861199999999997,2080,4559,6639
653,654,10/15/2012,4,1,10,0,1,1,2,0.561667,0.7075,0.296037,760,5115,5875
654,655,10/16/2012,4,1,10,0,2,1,1,0.468333,0.558333,0.182221,922,6612,7534
655,656,10/17/2012,4,1,10,0,3,1,1,0.455833,0.692917,0.101371,979,6482,7461
656,657,10/18/2012,4,1,10,0,4,1,2,0.5225,0.728333,0.23693699999999998,1008,6501,7509
657,658,10/19/2012,4,1,10,0,5,1,2,0.563333,0.815,0.134954,753,4671,5424
658,659,10/20/2012,4,1,10,0,6,0,1,0.484167,0.572917,0.11753699999999999,2806,5284,8090
659,660,10/21/2012,4,1,10,0,0,0,1,0.464167,0.51,0.166054,2132,4692,6824
660,661,10/22/2012,4,1,10,0,1,1,1,0.4875,0.568333,0.08148330000000001,830,6228,7058
661,662,10/23/2012,4,1,10,0,2,1,1,0.544167,0.641667,0.09454580000000001,841,6625,7466
662,663,10/24/2012,4,1,10,0,3,1,1,0.5875,0.63625,0.07277919999999999,795,6898,7693
663,664,10/25/2012,4,1,10,0,4,1,2,0.55,0.800417,0.124375,875,6484,7359
664,665,10/26/2012,4,1,10,0,5,1,2,0.545833,0.807083,0.132467,1182,6262,7444
665,666,10/27/2012,4,1,10,0,6,0,2,0.53,0.72,0.235692,2643,5209,7852
666,667,10/28/2012,4,1,10,0,0,0,2,0.4775,0.694583,0.398008,998,3461,4459
667,668,10/29/2012,4,1,10,0,1,1,3,0.44,0.88,0.3582,2,20,22
668,669,10/30/2012,4,1,10,0,2,1,2,0.318182,0.8254549999999999,0.213009,87,1009,1096
669,670,10/31/2012,4,1,10,0,3,1,2,0.3575,0.666667,0.166667,419,5147,5566
670,671,11/1/2012,4,1,11,0,4,1,2,0.365833,0.581667,0.157346,466,5520,5986
671,672,11/2/2012,4,1,11,0,5,1,1,0.355,0.522083,0.266175,618,5229,5847
672,673,11/3/2012,4,1,11,0,6,0,2,0.343333,0.49125,0.270529,1029,4109,5138
673,674,11/4/2012,4,1,11,0,0,0,1,0.325833,0.532917,0.179108,1201,3906,5107
674,675,11/5/2012,4,1,11,0,1,1,1,0.31916700000000003,0.494167,0.236325,378,4881,5259
675,676,11/6/2012,4,1,11,0,2,1,1,0.280833,0.567083,0.173513,466,5220,5686
676,677,11/7/2012,4,1,11,0,3,1,2,0.295833,0.5475,0.304108,326,4709,5035
677,678,11/8/2012,4,1,11,0,4,1,1,0.352174,0.333478,0.347835,340,4975,5315
678,679,11/9/2012,4,1,11,0,5,1,1,0.361667,0.540833,0.214558,709,5283,5992
679,680,11/10/2012,4,1,11,0,6,0,1,0.389167,0.645417,0.05784580000000001,2090,4446,6536
680,681,11/11/2012,4,1,11,0,0,0,1,0.420833,0.6591670000000001,0.1275,2290,4562,6852
681,682,11/12/2012,4,1,11,1,1,0,1,0.485,0.741667,0.173517,1097,5172,6269
682,683,11/13/2012,4,1,11,0,2,1,2,0.343333,0.662917,0.342046,327,3767,4094
683,684,11/14/2012,4,1,11,0,3,1,1,0.289167,0.552083,0.199625,373,5122,5495
684,685,11/15/2012,4,1,11,0,4,1,2,0.321667,0.620417,0.15298699999999998,320,5125,5445
685,686,11/16/2012,4,1,11,0,5,1,1,0.345,0.524583,0.171025,484,5214,5698
686,687,11/17/2012,4,1,11,0,6,0,1,0.325,0.545417,0.179729,1313,4316,5629
687,688,11/18/2012,4,1,11,0,0,0,1,0.3425,0.692917,0.22761199999999998,922,3747,4669
688,689,11/19/2012,4,1,11,0,1,1,2,0.380833,0.623333,0.235067,449,5050,5499
689,690,11/20/2012,4,1,11,0,2,1,2,0.374167,0.685,0.082725,534,5100,5634
690,691,11/21/2012,4,1,11,0,3,1,1,0.353333,0.61375,0.103246,615,4531,5146
691,692,11/22/2012,4,1,11,1,4,0,1,0.34,0.580417,0.05287080000000001,955,1470,2425
692,693,11/23/2012,4,1,11,0,5,1,1,0.36833299999999997,0.56875,0.148021,1603,2307,3910
693,694,11/24/2012,4,1,11,0,6,0,1,0.278333,0.40458299999999997,0.376871,532,1745,2277
694,695,11/25/2012,4,1,11,0,0,0,1,0.245833,0.468333,0.1505,309,2115,2424
695,696,11/26/2012,4,1,11,0,1,1,1,0.313333,0.535417,0.04665,337,4750,5087
696,697,11/27/2012,4,1,11,0,2,1,2,0.291667,0.786667,0.237562,123,3836,3959
697,698,11/28/2012,4,1,11,0,3,1,1,0.296667,0.50625,0.210821,198,5062,5260
698,699,11/29/2012,4,1,11,0,4,1,1,0.28087,0.555652,0.115522,243,5080,5323
699,700,11/30/2012,4,1,11,0,5,1,1,0.298333,0.649583,0.05847080000000001,362,5306,5668
700,701,12/1/2012,4,1,12,0,6,0,2,0.298333,0.806667,0.05970419999999999,951,4240,5191
701,702,12/2/2012,4,1,12,0,0,0,2,0.3475,0.823333,0.12437899999999999,892,3757,4649
702,703,12/3/2012,4,1,12,0,1,1,1,0.4525,0.7675,0.08272080000000001,555,5679,6234
703,704,12/4/2012,4,1,12,0,2,1,1,0.475833,0.73375,0.174129,551,6055,6606
704,705,12/5/2012,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729
705,706,12/6/2012,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375
706,707,12/7/2012,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008
707,708,12/8/2012,4,1,12,0,6,0,2,0.38166700000000003,0.91125,0.101379,1153,4429,5582
